,0,1,2,3,4,5,6,7
1522,1,1,0,1,0,1,0,0
1523,1,0,0,0,0,0,0,0
1524,1,0,0,0,1,1,0,1
1525,1,0,1,0,1,0,0,0
1526,0,0,0,1,1,0,1,0
1527,0,0,1,0,1,1,0,1
1528,0,1,1,0,1,0,0,1
1529,0,1,1,1,1,1,1,0
1530,1,1,1,0,1,0,0,0
1531,0,0,1,0,1,1,0,0
1532,1,0,0,0,1,1,0,1
1533,0,0,1,0,1,0,1,1
1534,1,0,1,0,0,1,0,1
1535,0,0,0,0,1,0,1,0
1536,1,1,1,0,0,0,1,0
1537,0,1,1,0,0,1,0,1
1538,1,0,0,0,1,0,1,1
1539,1,1,1,1,0,0,0,0
1540,1,0,0,1,0,1,0,1
1541,1,1,0,1,1,1,1,1
1542,0,1,1,0,1,1,0,1
1543,0,1,1,0,1,0,0,0
1544,1,0,0,1,0,0,0,1
1545,0,1,0,1,1,1,0,1
1546,1,1,0,1,1,1,0,1
1547,1,1,0,1,1,0,1,0
1548,1,0,0,1,0,1,0,0
1549,0,0,1,0,0,1,0,1
1550,1,1,1,0,1,1,1,0
1551,1,0,0,0,0,1,1,1
1552,0,0,1,0,0,0,0,0
1553,0,0,0,0,1,1,1,1
1554,0,1,0,1,1,0,1,0
1555,0,0,0,0,1,0,0,1
1556,0,0,0,0,1,0,1,1
1557,0,0,0,1,0,1,1,1
1558,0,0,1,0,0,0,0,0
1559,0,0,1,0,0,1,0,0
1560,1,0,1,0,1,1,1,1
1561,1,1,0,0,1,0,1,0
1562,1,0,0,0,0,0,1,0
1563,1,0,1,0,0,0,0,0
1564,1,1,0,0,1,1,1,1
1565,1,0,0,0,0,1,0,1
1566,1,0,0,0,0,1,0,0
1567,1,0,0,0,0,1,0,1
1568,0,0,0,0,1,1,1,1
1569,0,0,1,1,0,1,1,1
1570,1,0,0,0,0,1,1,1
1571,1,0,1,0,1,0,1,1
1572,0,0,0,1,1,0,1,0
1573,1,0,0,0,0,0,1,1
1574,0,1,0,1,0,1,0,1
1575,1,1,0,0,0,1,1,0
1576,1,1,0,0,1,0,0,0
1577,1,1,0,0,1,0,1,0
1578,1,1,1,0,0,1,1,0
1579,1,1,0,0,0,1,0,1
1580,1,1,0,1,1,0,1,1
1581,1,0,1,1,0,1,1,1
1582,0,0,1,1,1,1,1,1
1583,1,0,0,1,1,1,1,0
1584,0,1,0,0,0,1,1,0
1585,1,0,1,1,0,1,1,1
1586,1,1,0,0,1,1,1,1
1587,1,0,0,0,0,0,0,1
1588,0,1,1,0,1,1,1,0
1589,1,0,0,0,1,0,1,0
1590,1,0,1,0,1,1,0,0
1591,1,1,1,0,1,1,0,1
1592,1,1,0,0,0,0,1,0
1593,1,1,0,0,1,1,1,1
1594,1,0,1,0,1,0,1,1
1595,1,1,0,1,0,1,1,0
1596,1,1,0,0,1,0,1,0
1597,1,1,0,0,0,1,0,0
1598,1,1,0,0,0,0,1,0
1599,0,1,1,1,1,0,1,1
1600,0,0,0,1,1,1,0,1
1601,1,1,0,0,0,1,1,0
1602,1,0,0,0,0,0,0,1
1603,1,1,1,1,1,0,0,1
1604,0,1,0,0,0,1,1,1
1605,1,1,0,1,0,0,0,1
1606,0,1,1,0,0,0,0,1
1607,0,1,0,0,0,1,0,0
1608,0,1,0,0,1,0,1,0
1609,1,1,1,0,1,0,0,0
1610,0,0,0,0,1,1,0,0
1611,0,0,1,0,1,0,0,1
1612,1,0,0,0,0,1,1,0
1613,1,0,0,0,1,1,0,1
1614,0,0,1,0,0,0,1,0
1615,1,0,0,0,0,0,1,1
1616,1,1,0,0,1,0,0,1
1617,1,0,0,0,1,0,1,1
1618,0,0,1,0,0,1,0,0
1619,0,0,0,0,0,0,1,1
1620,1,1,0,1,1,0,1,1
1621,0,0,1,0,1,1,0,1
1622,1,0,0,0,0,1,1,1
1623,0,1,0,0,0,0,0,0
1624,0,0,0,1,1,0,0,1
1625,0,1,0,0,0,0,1,0
1626,1,1,0,0,1,0,1,0
1627,1,1,1,0,0,1,0,0
1628,0,1,0,0,1,0,1,1
1629,0,0,0,0,1,1,0,1
1630,0,1,0,0,1,0,1,0
1631,0,1,0,0,0,0,1,1
1632,1,0,0,0,0,0,1,1
1633,0,1,1,0,1,0,0,0
1634,0,1,0,1,1,1,1,1
1635,0,0,0,1,1,0,1,0
1636,1,0,0,0,0,1,1,0
1637,1,0,0,1,1,0,1,0
1638,1,1,0,0,0,1,1,0
1639,0,0,1,1,1,1,1,0
1640,1,0,0,1,1,1,1,0
1641,1,1,0,0,0,1,0,1
1642,0,1,0,0,1,0,1,1
1643,1,0,1,0,1,1,0,1
1644,0,0,0,0,1,1,0,0
1645,1,0,0,0,1,0,1,0
1646,0,0,0,0,1,0,1,0
1647,1,0,1,0,1,0,1,0
1648,0,1,0,0,1,1,0,0
1649,1,0,0,0,1,1,0,0
1650,0,1,0,0,1,1,0,0
1651,0,0,0,1,0,0,0,1
1652,1,1,1,1,0,0,1,1
1653,1,0,0,1,0,1,1,1
1654,0,0,1,0,1,0,1,0
1655,0,1,0,0,1,1,0,0
1656,1,0,1,1,0,1,0,1
1657,1,0,0,0,1,0,0,0
1658,1,0,1,1,0,0,1,0
1659,0,1,1,0,0,0,0,0
1660,0,1,0,1,0,0,1,0
1661,0,1,0,0,0,1,1,0
1662,0,1,0,0,1,0,1,1
1663,1,0,0,0,0,1,0,0
1664,1,1,0,0,1,0,1,0
1665,0,1,0,0,1,0,1,0
1666,0,1,1,0,0,0,1,0
1667,1,0,1,0,0,0,1,0
1668,1,1,1,0,1,0,1,1
1669,0,1,0,0,1,1,1,1
1670,1,0,1,1,1,1,1,1
1671,1,0,0,0,1,0,1,0
1672,1,1,0,1,1,1,0,0
1673,1,0,1,0,1,0,0,1
1674,0,0,1,0,0,1,0,1
1675,1,1,0,0,0,0,1,0
1676,1,1,0,1,0,0,1,0
1677,1,1,1,0,0,1,0,1
1678,0,1,0,1,1,0,1,0
1679,1,1,0,0,1,0,1,1
1680,1,0,0,0,1,1,0,1
1681,1,1,0,1,0,0,1,1
1682,0,1,0,0,0,1,0,1
1683,0,1,1,1,0,0,0,0
1684,0,0,0,1,0,1,0,1
1685,1,0,1,0,1,1,1,0
1686,1,1,0,0,0,1,1,1
1687,1,0,0,0,0,1,1,0
1688,1,0,0,0,0,1,1,1
1689,1,0,0,0,1,1,1,0
1690,0,1,0,0,0,0,1,1
1691,0,0,0,0,1,1,1,0
1692,0,0,0,0,1,1,0,1
1693,1,0,1,0,1,0,0,0
1694,0,0,0,0,0,0,1,0
1695,1,1,0,1,1,0,1,0
1696,0,0,0,1,1,1,0,0
1697,1,1,1,1,0,1,0,1
1698,1,0,0,1,1,1,1,0
1699,0,1,1,0,0,0,1,0
1700,1,1,0,0,0,0,0,1
1701,1,0,0,0,1,0,1,0
1702,1,1,1,0,0,1,1,0
1703,0,0,1,0,1,0,1,0
1704,1,0,1,0,0,1,1,1
1705,1,0,1,0,0,1,0,1
1706,0,1,1,0,0,0,0,1
1707,1,0,0,1,0,1,1,0
1708,1,1,0,0,0,0,1,1
1709,1,0,0,0,0,1,0,1
1710,1,1,1,0,0,0,0,0
1711,1,1,0,1,1,0,1,0
1712,1,1,1,1,1,1,0,1
1713,0,0,0,1,0,1,0,0
1714,1,0,1,1,0,0,0,1
1715,0,0,0,0,1,1,0,1
1716,0,0,1,0,1,1,0,1
1717,1,0,0,1,1,1,1,0
1718,0,0,1,0,1,0,0,1
1719,1,0,1,1,0,0,1,1
1720,0,0,1,1,1,1,1,1
1721,1,1,0,0,1,0,1,0
1722,1,0,1,0,1,1,1,0
1723,0,1,1,0,1,0,1,0
1724,1,1,1,0,0,0,1,1
1725,0,0,0,0,0,1,0,1
1726,1,1,0,0,0,0,1,1
1727,1,0,0,1,1,0,1,0
1728,1,0,0,0,0,1,0,1
1729,1,1,0,0,1,1,1,0
1730,1,0,0,0,1,1,0,1
1731,0,0,0,0,1,0,1,1
1732,0,1,1,0,1,0,1,0
1733,0,1,0,0,0,0,0,1
1734,0,1,0,1,1,1,0,0
1735,1,0,0,1,0,0,1,0
1736,1,0,0,0,0,1,0,0
1737,0,0,1,0,1,1,1,0
1738,1,0,0,1,1,1,0,0
1739,1,1,0,0,1,0,0,1
1740,0,1,0,0,1,1,0,1
1741,0,0,0,0,1,0,1,0
1742,1,0,1,0,1,0,1,1
1743,1,1,1,1,1,0,1,0
1744,1,1,0,0,0,1,0,1
1745,1,0,0,0,0,1,1,0
1746,1,1,0,1,1,0,1,0
1747,1,0,0,1,1,0,1,1
1748,1,1,0,0,0,0,1,0
1749,0,1,0,0,1,0,1,0
1750,1,1,0,1,1,1,1,1
1751,1,0,0,0,0,0,0,1
1752,1,0,0,0,0,1,0,1
1753,1,1,1,0,1,1,1,0
1754,1,0,0,1,1,0,1,1
1755,1,0,1,1,1,0,0,1
1756,1,0,0,0,0,1,0,1
1757,1,0,0,0,0,1,0,1
1758,1,0,0,0,0,0,0,0
1759,1,1,0,1,0,1,1,1
1760,0,1,1,0,1,0,0,0
1761,1,1,0,1,0,1,1,0
1762,0,1,0,0,1,1,1,0
1763,1,0,0,1,0,1,0,1
1764,1,0,0,1,1,0,1,0
1765,0,0,0,0,0,1,0,1
1766,1,0,1,0,0,0,1,1
1767,1,1,0,0,1,1,0,1
1768,1,1,0,1,0,0,0,1
1769,0,0,0,1,0,1,1,0
1770,0,1,1,0,1,0,0,1
1771,1,1,1,0,1,1,1,1
1772,0,1,0,1,1,1,1,0
1773,0,0,0,1,1,0,1,1
1774,1,0,1,1,1,1,0,0
1775,1,1,0,1,1,0,1,1
1776,1,0,0,0,0,0,1,1
1777,1,0,1,0,1,1,0,1
1778,1,1,0,1,0,0,1,0
1779,0,0,1,0,0,0,0,0
1780,1,0,1,0,1,0,1,0
1781,1,1,0,1,1,0,0,1
1782,1,0,0,1,0,1,1,0
1783,0,0,0,1,1,0,1,0
1784,0,0,0,0,0,1,0,1
1785,0,1,1,1,1,0,1,1
1786,1,0,1,0,0,1,1,0
1787,0,0,0,0,0,0,1,0
1788,1,1,1,0,0,1,1,0
1789,1,0,0,0,1,0,0,1
1790,1,0,0,1,0,1,1,1
1791,1,0,1,0,1,0,1,1
1792,1,1,1,0,1,1,0,0
1793,0,0,0,0,1,1,1,0
1794,1,1,1,0,1,0,0,0
1795,0,0,1,0,1,1,1,0
1796,1,0,0,0,1,0,0,1
1797,1,1,0,0,0,0,0,0
1798,1,0,0,1,1,0,0,0
1799,1,1,0,0,0,1,0,0
1800,1,1,1,1,1,0,1,0
1801,1,1,0,0,1,0,1,0
1802,0,1,0,0,1,1,0,0
1803,1,1,0,1,1,0,0,0
1804,1,0,0,0,1,1,1,0
1805,1,1,1,1,1,0,1,1
1806,1,1,1,0,0,1,0,0
1807,0,0,0,1,1,0,1,1
1808,0,0,0,0,1,0,1,0
1809,1,1,0,1,1,0,0,0
1810,1,0,1,1,1,1,1,0
1811,1,0,0,0,0,0,0,0
1812,1,0,0,0,0,0,1,1
1813,1,0,0,1,0,1,0,0
1814,0,0,1,1,1,1,1,0
1815,0,0,0,1,0,0,0,1
1816,0,0,0,0,0,1,0,0
1817,1,0,0,0,1,0,1,0
1818,1,1,0,0,1,0,1,0
1819,0,1,1,0,0,0,1,0
1820,1,1,0,0,1,1,1,0
1821,0,0,1,1,0,0,0,1
1822,1,1,0,1,1,0,1,0
1823,1,0,1,1,1,0,0,1
1824,0,0,0,1,1,1,0,0
1825,1,0,1,0,0,1,1,1
1826,1,0,1,0,1,1,1,1
1827,0,0,0,0,1,0,0,0
1828,0,1,0,0,1,1,1,0
1829,1,0,1,0,1,1,0,1
1830,0,0,0,1,0,0,1,0
1831,1,0,1,0,1,1,0,0
1832,1,0,1,0,1,1,0,0
1833,0,0,1,0,1,1,1,0
1834,1,1,0,1,0,0,0,1
1835,0,1,0,0,0,1,0,1
1836,1,0,0,1,0,0,0,1
1837,1,0,1,1,0,0,0,0
1838,1,1,0,0,1,0,0,1
1839,0,1,1,1,1,0,0,1
1840,1,0,0,0,0,1,0,0
1841,1,1,0,0,0,0,1,0
1842,1,1,0,1,1,1,1,0
1843,1,0,0,0,1,0,0,1
1844,0,1,0,0,0,1,1,1
1845,0,0,0,0,0,1,0,1
1846,1,1,0,1,1,0,0,0
1847,1,0,0,0,1,1,0,0
1848,0,0,0,0,0,0,1,1
1849,0,1,1,0,0,1,0,1
1850,0,0,0,1,1,0,1,0
1851,1,1,0,1,0,0,1,1
1852,0,0,0,1,1,1,0,1
1853,1,1,1,1,0,1,1,1
1854,1,0,1,0,1,0,1,0
1855,0,1,0,0,1,0,1,0
1856,1,1,1,0,0,0,1,1
1857,1,1,0,1,0,0,1,0
1858,0,1,0,0,0,0,0,1
1859,1,1,1,0,1,0,1,0
1860,1,1,0,0,0,1,1,1
1861,1,1,1,0,1,1,1,1
1862,1,0,1,0,1,1,0,0
1863,1,0,1,1,1,1,0,1
1864,1,0,1,0,1,0,1,1
1865,0,1,1,0,0,0,1,0
1866,1,0,0,0,0,1,0,1
1867,1,1,0,0,1,1,1,1
1868,1,1,1,1,1,0,0,1
1869,1,1,1,0,0,1,1,0
1870,1,0,1,1,1,1,0,1
1871,1,1,1,0,1,1,0,1
1872,1,0,0,0,1,1,0,1
1873,0,0,1,0,0,1,0,1
1874,0,1,1,0,1,1,0,1
1875,0,1,0,0,1,0,0,1
1876,0,0,0,0,1,0,1,1
1877,1,1,1,0,0,0,1,0
1878,1,1,1,0,0,0,1,0
1879,0,1,0,0,0,1,0,0
1880,1,1,0,0,1,1,0,1
1881,1,0,0,0,1,0,0,0
1882,0,0,0,0,1,1,1,0
1883,1,0,0,0,1,1,1,1
1884,1,1,0,1,1,1,1,0
1885,0,1,0,1,0,0,0,1
1886,1,1,1,0,1,1,1,0
1887,1,1,0,0,0,0,1,1
1888,1,0,1,0,1,1,0,1
1889,1,1,1,0,0,1,0,0
1890,1,1,0,0,0,0,1,0
1891,0,0,0,0,1,0,0,1
1892,0,1,0,0,1,1,0,1
1893,1,1,1,0,0,0,0,1
1894,1,0,0,0,0,1,0,1
1895,1,0,0,1,1,1,0,1
1896,0,0,0,1,1,1,0,1
1897,0,1,1,0,1,1,1,0
1898,0,1,0,0,1,0,0,1
1899,1,0,0,1,0,1,0,0
1900,1,0,0,1,0,1,1,0
1901,1,1,0,1,1,1,1,0
1902,1,1,1,0,1,1,0,1
1903,1,1,0,0,1,0,1,0
1904,1,0,0,0,1,0,0,1
1905,0,0,0,1,1,0,1,0
1906,1,1,0,0,1,0,1,0
1907,1,0,0,0,1,1,1,0
1908,1,0,1,1,0,1,1,1
1909,1,1,0,0,1,1,0,1
1910,1,1,0,1,0,0,1,0
1911,0,0,0,0,0,0,1,0
1912,1,1,0,1,1,1,1,0
1913,1,0,0,0,0,1,1,1
1914,1,1,0,0,0,1,0,1
1915,0,0,0,0,0,0,1,1
1916,1,0,1,0,1,0,0,0
1917,1,1,0,0,0,0,0,0
1918,0,0,0,0,0,1,0,1
1919,1,0,0,1,1,0,0,1
1920,1,1,0,0,0,1,1,1
1921,1,0,0,0,0,1,1,0
1922,1,1,0,1,0,1,0,1
1923,0,0,1,0,1,1,0,1
1924,1,0,0,0,1,0,0,0
1925,1,0,0,1,1,0,1,0
1926,0,1,0,1,1,1,1,0
1927,1,1,0,1,0,0,0,0
1928,1,0,0,1,1,1,1,0
1929,0,0,1,0,0,1,0,1
1930,1,0,0,0,1,0,0,0
1931,1,0,0,0,0,0,1,1
1932,0,1,0,1,0,1,0,1
1933,0,0,0,0,0,1,0,1
1934,1,0,0,0,0,0,1,1
1935,1,1,0,1,1,0,1,0
1936,1,0,1,0,1,0,1,1
1937,0,0,1,0,0,0,1,0
1938,1,0,0,0,1,1,0,1
1939,1,0,1,1,1,0,1,0
1940,0,1,1,1,1,0,1,0
1941,1,1,1,0,1,1,1,0
1942,1,0,1,0,0,1,0,0
1943,1,0,0,0,1,0,1,1
1944,1,0,0,0,0,1,0,1
1945,1,1,0,0,1,0,1,0
1946,0,1,0,1,1,1,1,0
1947,1,0,1,0,1,0,0,1
1948,1,1,0,1,1,1,0,1
1949,1,0,0,1,0,0,1,0
1950,1,0,0,0,0,0,1,0
1951,1,1,0,0,1,0,0,1
1952,0,0,1,1,0,0,0,1
1953,1,0,0,0,0,1,0,1
1954,1,1,0,1,0,1,0,1
1955,0,1,1,0,1,0,1,1
1956,1,1,1,0,1,1,1,1
1957,1,1,0,0,0,0,1,1
1958,1,1,1,0,0,0,1,0
1959,1,1,0,0,1,0,1,0
1960,1,1,1,1,0,1,0,1
1961,0,1,1,0,0,0,1,0
1962,1,0,0,0,1,1,1,1
1963,1,0,1,0,1,1,0,0
1964,1,1,0,0,0,0,1,0
1965,1,0,1,0,0,1,0,1
1966,1,1,1,0,1,0,1,1
1967,1,0,0,0,1,0,1,1
1968,1,1,1,1,1,1,0,1
1969,0,0,0,0,0,1,0,0
1970,1,0,0,1,1,1,1,0
1971,0,1,0,1,0,1,1,1
1972,0,0,0,1,1,1,0,1
1973,0,1,1,1,0,1,0,1
1974,0,1,0,0,0,0,0,0
1975,0,1,0,1,0,1,0,1
1976,1,0,1,0,0,0,0,0
1977,1,0,0,0,0,0,0,1
1978,1,1,0,1,1,1,1,0
1979,0,0,1,0,0,1,0,1
1980,1,0,1,1,0,1,0,1
1981,1,1,0,0,0,0,1,0
1982,1,1,1,1,1,0,1,0
1983,0,1,1,1,1,0,0,0
1984,1,0,0,1,0,1,1,1
1985,0,1,0,0,1,1,1,0
1986,1,0,1,0,0,0,0,0
1987,1,1,0,1,0,1,0,1
1988,1,1,0,1,0,0,1,1
1989,1,1,0,0,0,1,1,0
1990,1,1,0,0,1,0,1,0
1991,1,1,1,0,0,0,1,0
1992,1,1,0,0,1,0,1,0
1993,1,0,0,1,1,1,0,1
1994,1,0,1,1,0,1,1,1
1995,0,1,0,1,0,1,0,1
1996,0,0,0,1,0,0,1,1
1997,1,0,1,0,1,1,0,1
1998,1,0,0,0,0,1,0,1
1999,0,0,0,1,1,0,1,1
2000,0,0,0,0,1,1,0,0
2001,1,1,0,1,1,0,1,0
2002,0,0,0,1,0,1,0,1
2003,1,0,1,1,0,1,1,1
2004,1,1,0,0,0,1,0,1
2005,1,1,1,1,1,1,0,0
2006,1,1,1,0,1,0,0,0
2007,1,1,0,0,1,0,0,0
2008,1,1,0,0,0,1,1,1
2009,1,0,0,0,0,1,0,0
2010,0,0,0,1,1,0,1,0
2011,1,0,0,1,0,1,0,1
2012,0,0,0,0,0,1,0,0
2013,0,1,0,0,0,1,0,0
2014,1,0,0,1,1,0,0,0
2015,0,0,0,0,1,0,0,1
2016,1,1,0,0,1,0,1,1
2017,1,1,0,0,0,0,0,1
2018,0,1,0,0,0,1,1,0
2019,1,0,0,1,0,0,0,0
2020,1,0,1,0,1,0,0,0
2021,1,0,1,0,1,0,0,0
2022,1,0,1,1,0,0,1,0
2023,1,0,0,1,0,1,0,1
2024,1,0,0,0,0,0,1,0
2025,1,0,0,0,1,1,1,1
2026,1,0,0,0,0,0,0,0
2027,1,0,0,1,1,1,1,1
2028,1,0,1,1,0,0,1,0
2029,1,0,1,0,0,1,1,1
2030,0,1,0,0,0,1,1,0
2031,1,1,0,0,0,0,0,1
2032,1,0,1,1,1,0,1,1
2033,1,0,0,0,1,0,1,0
2034,1,0,0,0,0,0,1,1
2035,1,1,0,0,1,1,0,0
2036,0,1,0,1,1,0,0,1
2037,0,1,1,1,1,1,0,0
2038,1,0,1,0,0,1,0,0
2039,0,1,0,1,0,0,0,0
2040,1,1,1,0,1,0,1,0
2041,1,0,1,1,0,1,1,1
2042,0,0,0,0,1,0,1,0
2043,1,1,0,0,0,1,1,1
2044,1,0,1,0,0,0,1,1
2045,0,1,0,0,0,0,0,1
2046,0,0,0,0,0,1,0,1
2047,0,0,1,1,0,1,1,0
2048,1,1,1,1,1,1,0,1
2049,1,0,0,1,0,0,0,1
2050,1,0,1,0,1,0,1,1
2051,1,0,1,1,1,0,1,0
2052,1,1,0,0,1,1,0,0
2053,1,1,0,0,1,0,1,1
2054,1,0,0,0,0,0,1,0
2055,1,0,0,1,1,0,0,0
2056,0,0,0,0,1,0,1,0
2057,0,0,0,0,0,0,0,1
2058,1,0,0,0,0,1,0,1
2059,0,0,0,1,0,0,1,0
2060,1,1,0,1,0,1,0,0
2061,0,0,0,0,0,0,1,1
2062,1,0,0,1,1,0,0,1
2063,1,0,0,0,1,1,0,0
2064,0,0,0,0,0,1,0,0
2065,0,1,0,0,0,0,0,1
2066,1,0,1,0,0,1,0,0
2067,0,0,0,0,0,1,0,0
2068,1,0,1,0,0,0,0,0
2069,1,0,1,0,0,1,0,1
2070,0,1,0,0,1,0,1,1
2071,1,0,0,0,0,1,1,0
2072,0,0,1,0,1,0,0,0
2073,0,1,0,0,1,1,1,1
2074,1,0,0,0,1,0,0,0
2075,1,1,1,1,0,1,1,0
2076,1,1,1,0,1,0,1,0
2077,1,1,0,1,0,0,1,0
2078,0,0,0,0,1,1,0,0
2079,0,1,1,0,0,1,0,1
2080,1,0,1,0,1,0,1,1
2081,0,1,1,0,0,1,0,1
2082,0,1,0,1,0,1,1,0
2083,1,1,0,0,0,0,1,1
2084,0,0,0,0,0,0,1,1
2085,1,0,1,0,1,0,0,0
2086,1,0,1,0,1,0,1,0
2087,1,1,0,0,1,1,1,0
2088,0,1,1,0,1,0,0,0
2089,1,0,1,0,1,1,0,1
2090,1,1,1,0,0,1,1,1
2091,1,1,0,0,0,1,1,1
2092,1,0,1,0,1,0,0,0
2093,1,0,0,1,0,0,0,1
2094,0,0,1,1,1,1,1,1
2095,0,1,0,0,0,0,1,0
2096,1,1,1,0,1,1,0,1
2097,1,0,1,0,1,1,0,1
2098,1,1,0,0,0,1,0,0
2099,1,1,1,1,1,0,0,0
2100,0,1,0,0,0,0,1,0
2101,1,0,0,0,0,1,0,1
2102,1,1,1,1,1,1,0,1
2103,1,1,0,1,1,0,0,0
2104,1,0,1,0,0,0,0,1
2105,1,0,0,0,0,0,0,1
2106,1,0,1,1,0,1,1,1
2107,1,0,0,0,1,0,1,0
2108,1,1,0,0,1,1,1,0
2109,1,0,1,0,1,0,0,1
2110,1,0,1,0,1,1,0,1
2111,1,0,0,1,0,1,0,1
2112,0,1,1,1,1,1,1,0
2113,0,0,0,0,0,0,0,1
2114,1,0,1,0,1,0,1,1
2115,0,1,0,0,1,0,0,0
2116,0,1,0,1,1,1,1,0
2117,1,0,1,1,0,1,0,0
2118,1,1,0,0,1,0,1,0
2119,1,0,0,0,0,1,1,0
2120,0,1,1,1,0,0,1,0
2121,1,1,0,0,0,0,0,1
2122,1,1,0,0,0,0,0,0
2123,1,1,0,0,0,1,0,1
2124,1,1,0,0,0,0,0,1
2125,0,0,1,1,1,1,0,1
2126,1,0,1,1,0,0,0,1
2127,1,1,0,1,0,0,0,1
2128,0,0,1,1,1,1,0,0
2129,1,1,0,0,0,0,1,0
2130,1,1,0,0,0,1,0,1
2131,1,0,0,1,0,1,0,1
2132,0,0,0,1,1,0,1,1
2133,0,0,1,0,1,0,0,1
2134,1,1,0,1,0,0,1,0
2135,1,0,1,1,0,0,1,0
2136,0,1,0,1,0,1,1,0
2137,1,1,1,0,0,0,1,1
2138,0,1,1,0,1,0,1,1
2139,1,1,1,0,1,1,1,0
2140,1,0,1,0,0,0,0,1
2141,0,0,0,1,0,1,1,0
2142,1,1,1,1,1,0,0,1
2143,0,0,0,0,1,1,1,1
2144,0,0,1,1,0,0,1,1
2145,0,0,0,0,0,0,0,0
2146,0,0,1,0,0,1,1,1
2147,0,1,0,1,1,0,0,1
2148,0,1,0,1,1,0,0,0
2149,1,1,0,0,1,0,0,1
2150,0,1,0,1,1,1,1,0
2151,1,0,0,1,1,1,1,1
2152,0,1,0,0,0,0,0,0
2153,0,1,1,1,0,1,0,0
2154,1,0,0,0,0,0,0,0
2155,0,1,1,1,1,1,1,1
2156,1,0,0,0,0,1,0,1
2157,0,0,1,0,0,0,0,1
2158,1,0,0,0,1,0,1,0
2159,1,0,0,1,1,1,0,1
2160,0,0,0,0,1,0,1,1
2161,1,0,0,1,1,1,0,1
2162,0,0,0,0,0,1,0,0
2163,1,1,0,1,1,0,0,0
2164,0,0,1,0,1,0,0,1
2165,1,1,1,0,1,1,0,0
2166,1,1,0,0,0,0,0,1
2167,1,0,0,0,0,1,0,1
2168,0,0,0,1,1,0,0,0
2169,1,0,1,1,0,0,1,1
2170,1,0,0,1,1,0,0,0
2171,1,0,1,1,0,1,1,1
2172,0,1,0,0,0,1,0,0
2173,0,1,0,0,1,0,0,1
2174,0,0,1,1,1,0,1,1
2175,1,0,1,0,0,0,0,0
2176,1,1,0,0,0,1,0,1
2177,1,1,0,1,1,0,0,0
2178,0,0,0,1,0,1,0,0
2179,1,1,0,1,0,1,1,0
2180,1,0,1,0,0,1,0,1
2181,1,0,0,0,0,1,1,0
2182,0,1,0,0,0,0,0,1
2183,1,1,0,1,1,0,1,0
2184,0,1,0,0,0,1,0,1
2185,1,1,0,0,0,0,1,1
2186,0,1,1,1,0,1,1,1
2187,1,0,0,0,1,1,1,0
2188,1,1,0,0,1,1,0,1
2189,1,0,1,0,1,1,1,0
2190,0,0,1,0,1,0,0,0
2191,1,1,0,1,1,1,0,1
2192,0,1,0,0,0,0,0,0
2193,1,1,0,0,1,1,0,0
2194,1,0,1,0,1,0,0,1
2195,1,1,1,1,0,1,0,1
2196,0,0,0,0,0,0,1,0
2197,1,1,0,0,1,1,0,0
2198,0,0,1,0,1,1,1,0
2199,0,1,0,0,1,0,0,1
2200,1,0,0,0,1,0,1,1
2201,1,1,1,1,1,0,1,0
2202,1,0,1,0,1,1,1,0
2203,1,1,0,0,0,1,0,0
2204,0,0,0,1,0,0,0,1
2205,1,0,0,0,0,1,1,1
2206,1,1,0,0,1,0,1,1
2207,0,1,0,1,0,0,1,0
2208,0,0,1,0,1,1,0,1
2209,1,0,0,0,0,0,0,0
2210,0,1,0,1,0,1,1,0
2211,1,0,1,0,1,1,1,1
2212,0,0,0,0,0,0,1,0
2213,1,0,1,1,0,1,0,1
2214,0,0,0,0,0,0,1,1
2215,1,1,0,0,1,0,1,0
2216,1,1,1,1,1,0,0,0
2217,1,1,0,0,1,0,0,0
2218,1,1,0,1,1,1,1,0
2219,1,0,0,1,1,0,1,0
2220,0,0,1,0,0,1,0,0
2221,1,0,0,1,0,1,0,0
2222,1,0,0,0,0,1,0,1
2223,0,0,0,0,1,0,1,0
2224,1,1,1,0,0,1,0,1
2225,1,1,0,0,0,1,1,0
2226,1,1,1,1,0,1,0,1
2227,0,0,0,0,1,1,1,1
2228,1,1,1,0,1,0,1,1
2229,1,1,0,0,1,0,1,1
2230,1,0,0,1,0,0,1,0
2231,0,1,1,0,0,0,1,1
2232,0,0,1,0,0,1,1,0
2233,1,1,1,0,0,0,0,1
2234,0,0,0,0,0,0,0,0
2235,1,0,0,0,0,1,0,1
2236,1,1,1,1,0,0,0,1
2237,0,1,0,0,0,1,1,0
2238,0,0,1,0,0,1,0,1
2239,1,1,0,0,1,0,1,0
2240,0,0,0,1,0,1,0,1
2241,0,1,1,0,0,0,0,0
2242,1,1,1,0,1,1,0,0
2243,1,0,1,0,0,0,0,1
2244,1,1,0,1,0,0,1,0
2245,1,0,0,1,0,1,1,0
2246,1,0,1,1,0,1,0,0
2247,0,0,0,1,1,0,1,1
2248,1,0,0,0,0,1,0,0
2249,1,1,0,0,0,0,1,0
2250,1,0,0,1,0,1,0,1
2251,1,0,0,1,0,0,0,1
2252,1,1,0,1,1,1,1,1
2253,1,0,0,1,0,1,1,1
2254,1,1,0,1,1,0,1,0
2255,1,0,0,1,0,1,0,1
2256,0,1,0,0,0,1,1,0
