,0,1,2,3,4,5,6,7
1522,1,1,0,1,0,0,1,0
1523,1,0,0,1,0,1,1,0
1524,1,1,0,0,0,1,0,1
1525,0,0,0,1,0,0,0,1
1526,1,1,0,0,1,1,1,0
1527,1,0,0,0,0,1,0,1
1528,1,1,0,0,1,0,1,0
1529,0,1,0,0,1,0,0,0
1530,1,0,0,0,0,1,0,1
1531,1,1,0,0,1,0,0,0
1532,0,0,1,0,0,1,0,1
1533,0,1,1,0,1,1,1,0
1534,1,0,0,0,0,0,0,1
1535,1,1,0,1,1,0,0,0
1536,1,1,1,0,0,1,1,0
1537,1,0,0,0,0,1,1,1
1538,0,1,0,0,1,0,1,1
1539,1,0,1,0,0,1,0,1
1540,1,0,0,1,1,0,1,0
1541,1,0,0,0,0,0,1,1
1542,1,0,0,0,0,1,0,1
1543,1,1,0,0,0,0,1,0
1544,1,1,0,1,0,1,0,1
1545,1,0,0,0,0,1,0,1
1546,1,0,0,0,0,0,1,0
1547,1,1,0,0,1,0,1,0
1548,1,0,0,0,0,1,0,1
1549,1,0,0,0,0,1,0,1
1550,1,0,0,0,1,0,1,0
1551,1,0,0,0,0,1,0,0
1552,1,1,0,0,1,0,1,0
1553,1,0,1,0,0,0,0,1
1554,1,1,0,1,0,0,1,0
1555,1,0,0,0,0,1,0,1
1556,1,1,0,0,1,0,1,0
1557,0,0,0,0,0,1,0,1
1558,1,0,0,0,0,1,0,1
1559,1,0,0,0,0,1,0,1
1560,0,0,0,0,0,0,0,1
1561,1,1,0,0,1,0,1,0
1562,1,0,0,1,0,1,0,1
1563,1,0,0,0,0,1,0,0
1564,1,1,0,0,1,0,0,0
1565,1,1,0,0,0,0,0,1
1566,1,0,0,0,0,0,0,1
1567,1,0,1,0,0,1,0,0
1568,0,0,0,0,0,1,0,1
1569,1,0,0,0,1,0,1,0
1570,1,0,0,0,0,1,0,1
1571,1,0,0,0,0,1,0,1
1572,1,1,0,0,1,0,1,0
1573,1,0,0,0,0,1,0,1
1574,1,0,0,0,0,1,0,1
1575,1,1,0,0,1,0,1,0
1576,1,1,0,0,1,0,1,0
1577,1,1,0,0,1,0,1,0
1578,1,1,0,0,1,0,1,1
1579,1,0,0,0,0,1,0,0
1580,1,1,0,1,1,0,1,0
1581,1,0,0,0,0,1,0,1
1582,0,1,0,0,0,0,1,0
1583,1,1,0,0,0,0,1,0
1584,1,1,0,0,1,0,1,0
1585,1,1,0,1,1,0,1,0
1586,1,1,0,1,1,0,1,0
1587,1,1,1,1,1,0,1,0
1588,1,1,1,0,1,1,1,1
1589,1,1,0,0,1,0,1,0
1590,1,1,0,0,0,1,0,1
1591,0,0,0,0,0,1,0,1
1592,1,0,0,1,1,0,1,0
1593,1,1,0,0,1,0,1,0
1594,1,0,0,1,0,1,0,1
1595,1,1,0,0,0,0,1,1
1596,1,1,0,0,1,0,1,0
1597,1,0,0,0,1,1,0,1
1598,1,1,0,1,1,1,1,1
1599,1,1,0,0,1,0,1,0
1600,1,0,0,0,0,1,0,0
1601,1,1,0,0,1,0,1,1
1602,1,0,0,0,0,1,0,1
1603,1,1,0,0,0,0,0,1
1604,0,0,0,0,1,0,1,1
1605,0,1,0,0,0,0,0,0
1606,1,1,0,0,1,0,1,0
1607,1,0,0,1,0,1,0,1
1608,1,1,0,0,1,0,1,1
1609,1,0,0,0,0,1,0,1
1610,1,0,0,0,0,1,0,1
1611,1,1,0,0,1,0,1,1
1612,1,0,1,0,0,1,0,1
1613,1,0,0,1,0,1,1,1
1614,1,1,0,1,1,0,0,0
1615,1,0,0,0,0,1,0,1
1616,0,1,1,0,1,1,1,0
1617,1,1,0,0,1,0,0,0
1618,1,0,0,0,0,1,1,1
1619,1,0,0,1,1,1,0,1
1620,1,1,0,0,1,0,1,1
1621,1,0,0,0,0,1,0,1
1622,1,1,0,0,0,1,0,1
1623,1,0,0,0,0,1,0,0
1624,1,1,0,0,1,0,1,0
1625,0,1,1,0,0,1,0,1
1626,1,1,0,0,1,0,1,0
1627,1,0,1,1,0,1,0,1
1628,1,1,0,0,1,0,1,0
1629,1,0,0,0,0,1,0,0
1630,1,1,1,0,1,0,1,1
1631,1,1,0,0,1,0,1,0
1632,1,0,0,0,0,1,0,1
1633,1,1,0,0,1,0,0,0
1634,1,0,1,0,0,1,0,1
1635,1,0,0,0,0,1,0,1
1636,1,0,0,0,0,1,0,1
1637,1,1,0,0,1,0,1,0
1638,1,1,1,0,1,0,1,0
1639,0,1,0,0,1,0,1,0
1640,1,0,0,0,0,1,1,1
1641,1,0,0,0,0,1,0,1
1642,1,1,0,1,1,0,0,1
1643,1,0,1,0,0,1,0,1
1644,1,0,0,0,0,1,1,1
1645,1,0,0,1,1,0,1,1
1646,1,1,0,0,1,0,1,0
1647,1,0,0,0,0,0,0,0
1648,1,1,0,0,1,1,1,0
1649,1,1,0,0,1,0,1,0
1650,1,0,1,0,0,1,0,1
1651,1,1,0,0,0,1,0,1
1652,1,0,0,0,1,0,1,0
1653,1,0,0,0,0,0,0,1
1654,0,1,1,0,1,1,1,0
1655,1,1,0,0,1,0,1,0
1656,1,0,0,0,0,1,0,1
1657,1,1,0,0,1,1,1,1
1658,1,1,0,0,1,0,1,0
1659,1,0,0,0,0,1,0,0
1660,1,1,0,0,1,0,1,0
1661,1,1,0,0,1,0,1,0
1662,1,1,0,0,1,0,1,0
1663,1,1,1,0,1,1,0,1
1664,1,0,0,0,1,1,1,0
1665,1,0,0,0,1,0,1,0
1666,0,1,0,0,1,0,1,0
1667,1,1,0,0,1,0,1,1
1668,1,1,0,0,1,0,1,1
1669,1,1,1,0,1,0,0,1
1670,1,0,0,0,0,1,0,1
1671,1,1,0,0,1,0,1,1
1672,1,1,0,0,0,1,1,1
1673,1,1,0,0,1,1,0,0
1674,1,0,1,1,1,1,0,1
1675,1,0,0,0,1,0,1,0
1676,1,1,0,0,1,0,1,0
1677,1,1,1,0,1,0,1,0
1678,1,0,0,0,1,0,1,0
1679,1,1,0,0,1,0,1,0
1680,1,1,0,0,1,0,1,1
1681,1,0,0,0,0,1,0,1
1682,0,0,1,0,0,1,0,1
1683,1,0,0,0,1,1,0,1
1684,1,1,0,0,0,1,0,0
1685,1,1,0,0,1,0,1,0
1686,1,0,0,0,0,1,0,1
1687,0,0,0,0,1,0,1,1
1688,1,0,1,0,0,1,0,0
1689,1,0,0,0,0,1,0,0
1690,1,0,0,1,0,1,0,1
1691,1,1,0,1,1,0,1,0
1692,1,0,0,1,0,1,0,1
1693,0,0,0,0,0,1,0,1
1694,1,0,1,0,1,1,1,0
1695,1,1,1,0,1,1,1,0
1696,1,1,1,0,0,0,0,1
1697,1,1,0,0,0,1,1,1
1698,1,0,0,0,1,0,0,0
1699,0,0,0,0,1,1,1,0
1700,1,1,0,0,0,1,0,1
1701,1,1,0,0,1,1,1,0
1702,1,1,0,0,1,1,0,0
1703,1,1,0,0,0,0,1,1
1704,1,0,0,0,0,1,0,1
1705,1,0,0,1,1,1,0,1
1706,1,0,0,0,0,0,0,1
1707,1,0,0,0,0,1,1,1
1708,1,1,1,0,1,0,1,0
1709,1,0,0,0,0,0,1,1
1710,1,0,0,1,0,1,0,1
1711,1,0,1,0,0,1,1,0
1712,1,0,0,0,0,1,0,1
1713,1,0,1,0,0,1,0,1
1714,1,0,0,0,0,1,0,1
1715,1,0,0,0,0,1,0,1
1716,1,0,0,0,0,1,0,1
1717,0,0,0,0,0,1,1,0
1718,0,1,0,1,1,0,0,1
1719,0,1,0,0,1,0,1,1
1720,1,0,0,0,1,1,0,1
1721,1,1,0,0,1,1,0,0
1722,0,0,0,0,0,1,0,1
1723,1,1,0,0,1,1,1,0
1724,1,0,1,0,0,0,0,1
1725,1,1,0,0,1,0,1,0
1726,1,0,1,0,0,1,1,1
1727,1,0,0,0,0,1,0,1
1728,0,0,0,0,0,1,0,1
1729,1,1,0,0,1,0,1,0
1730,1,0,0,0,0,1,1,1
1731,1,0,0,0,0,1,0,1
1732,1,1,0,0,1,1,1,0
1733,1,0,1,0,0,1,0,1
1734,1,1,0,0,1,0,1,0
1735,1,0,0,0,1,1,1,1
1736,0,1,0,0,1,1,1,0
1737,0,0,1,0,0,1,0,0
1738,1,1,0,0,1,0,1,0
1739,0,1,0,0,0,1,0,1
1740,1,0,0,0,0,1,0,1
1741,1,1,0,0,1,0,1,1
1742,0,0,0,0,0,1,0,1
1743,0,1,0,0,1,0,0,0
1744,0,0,0,1,0,1,0,1
1745,0,0,0,0,0,1,0,1
1746,1,1,0,0,1,0,1,1
1747,1,0,0,0,1,0,1,0
1748,1,1,0,0,1,1,1,0
1749,1,1,1,0,1,0,1,0
1750,1,1,0,0,1,0,1,0
1751,1,0,1,0,0,1,1,1
1752,1,0,0,0,0,1,0,1
1753,1,0,0,0,1,0,1,1
1754,1,1,0,1,1,0,1,0
1755,0,1,1,0,1,1,0,1
1756,0,0,0,0,0,1,0,1
1757,1,0,0,0,0,1,0,1
1758,0,0,0,0,0,0,1,1
1759,1,1,0,0,0,0,0,0
1760,1,1,1,0,1,0,1,0
1761,1,0,0,0,1,1,0,1
1762,1,0,0,0,0,0,1,0
1763,1,0,0,0,0,1,1,1
1764,1,1,0,0,0,0,1,0
1765,1,1,0,0,0,0,0,1
1766,0,0,0,0,0,1,0,1
1767,1,1,0,0,1,1,1,0
1768,1,1,0,0,1,0,1,0
1769,0,0,0,0,0,1,0,0
1770,1,1,0,0,1,0,1,1
1771,1,0,0,0,0,0,0,1
1772,0,0,0,0,0,0,1,1
1773,0,0,1,0,1,0,0,0
1774,1,1,0,1,0,1,0,1
1775,1,1,0,0,1,0,1,0
1776,0,0,0,0,0,1,0,1
1777,1,0,0,0,0,1,1,1
1778,0,1,0,0,1,1,1,1
1779,1,0,1,0,0,0,1,0
1780,1,1,0,1,1,0,1,0
1781,1,1,0,0,1,1,0,0
1782,1,1,0,0,0,0,1,0
1783,1,1,1,0,0,0,1,0
1784,1,0,0,1,0,0,0,1
1785,1,1,0,1,1,0,0,0
1786,1,0,0,0,1,0,0,1
1787,1,0,0,0,0,1,0,1
1788,1,0,0,0,0,1,0,1
1789,1,0,1,0,0,1,1,1
1790,1,1,0,0,1,1,1,0
1791,1,1,0,0,1,1,1,1
1792,1,1,0,1,1,0,0,1
1793,1,1,0,0,1,0,1,0
1794,1,1,1,1,1,0,1,0
1795,1,1,1,0,1,0,1,0
1796,1,1,0,0,1,0,1,0
1797,1,0,0,0,0,1,0,1
1798,0,1,0,0,1,0,1,0
1799,1,0,0,0,0,0,0,1
1800,1,1,0,0,1,0,1,0
1801,0,1,0,0,0,1,1,0
1802,1,0,0,1,0,1,0,1
1803,1,1,0,0,0,0,1,0
1804,1,0,1,0,0,0,0,1
1805,1,1,0,0,1,0,1,0
1806,0,1,0,1,0,1,0,1
1807,1,1,0,0,1,0,0,0
1808,1,1,0,0,0,0,0,0
1809,1,1,0,0,1,0,1,1
1810,0,1,0,0,0,0,1,0
1811,0,0,0,0,0,1,0,1
1812,1,1,0,0,0,1,0,1
1813,1,0,0,0,0,1,0,0
1814,0,1,0,0,1,0,1,0
1815,1,0,0,0,1,1,0,1
1816,1,1,0,0,0,0,0,1
1817,1,1,0,0,1,1,1,0
1818,1,1,0,1,1,0,0,0
1819,0,1,0,0,1,0,1,0
1820,1,1,0,0,1,0,1,0
1821,0,1,0,1,1,1,0,1
1822,1,1,0,0,1,0,1,1
1823,0,1,0,0,1,0,1,0
1824,1,1,1,0,1,0,1,1
1825,1,0,0,0,0,0,0,1
1826,1,1,1,0,1,0,1,0
1827,1,1,0,0,1,0,1,0
1828,1,1,0,0,0,0,1,0
1829,1,0,0,0,0,1,1,1
1830,1,0,0,0,0,1,0,1
1831,1,0,0,1,0,1,0,1
1832,1,0,0,0,0,0,0,1
1833,0,0,0,0,1,1,0,1
1834,1,1,0,1,0,0,1,1
1835,1,0,0,0,0,0,0,1
1836,1,0,0,0,0,0,0,0
1837,1,0,0,0,0,0,0,1
1838,1,1,0,0,1,0,1,0
1839,1,1,0,0,1,0,1,0
1840,1,0,0,0,0,1,0,1
1841,1,1,1,1,1,1,1,1
1842,1,0,1,0,0,0,1,1
1843,1,0,0,0,0,1,0,1
1844,1,0,0,0,0,1,0,1
1845,1,1,0,1,1,1,0,1
1846,1,1,0,1,1,0,1,0
1847,1,0,0,1,0,1,0,1
1848,1,1,0,1,1,0,1,0
1849,1,1,0,0,0,1,0,1
1850,1,1,0,0,1,0,1,0
1851,1,0,0,0,0,1,0,1
1852,1,0,0,0,0,1,0,1
1853,1,1,0,0,1,0,1,0
1854,1,1,0,0,1,0,1,0
1855,0,0,0,0,1,0,1,0
1856,1,0,0,0,0,1,0,1
1857,1,1,1,0,1,0,1,0
1858,0,0,0,0,0,1,0,1
1859,1,1,0,0,1,0,1,0
1860,1,1,0,0,1,0,0,0
1861,1,1,1,0,0,1,0,0
1862,0,0,0,0,0,1,0,1
1863,1,0,1,1,0,1,0,0
1864,1,1,0,0,0,0,0,0
1865,1,1,0,0,0,0,1,0
1866,1,0,0,0,0,1,0,1
1867,1,1,0,0,1,1,0,0
1868,0,1,0,0,1,0,0,0
1869,1,1,1,0,1,0,1,0
1870,1,0,0,1,0,1,1,1
1871,1,1,0,0,1,0,0,0
1872,1,1,1,1,0,1,0,1
1873,1,0,0,0,0,1,0,0
1874,1,1,0,0,1,1,0,1
1875,1,1,0,0,0,1,0,1
1876,1,1,0,0,1,0,1,0
1877,0,0,1,0,1,0,0,0
1878,0,1,0,0,1,0,0,0
1879,1,0,0,0,0,0,0,1
1880,1,1,0,0,0,1,0,0
1881,1,1,0,0,0,0,1,0
1882,1,1,0,0,1,0,1,0
1883,1,0,0,0,0,1,0,1
1884,1,0,0,1,1,1,1,0
1885,1,1,0,0,1,1,0,0
1886,1,1,0,0,1,0,1,0
1887,0,0,0,0,0,1,0,1
1888,1,0,1,0,1,1,0,1
1889,0,0,1,0,1,0,0,0
1890,1,1,0,0,1,0,1,1
1891,1,1,1,0,1,0,1,1
1892,1,1,0,0,1,1,1,1
1893,1,0,1,0,0,0,1,0
1894,1,0,0,0,1,1,0,1
1895,1,0,0,0,0,1,0,1
1896,1,0,0,0,0,1,0,0
1897,1,1,0,0,1,0,1,1
1898,1,0,0,1,0,1,0,0
1899,1,0,0,0,1,1,0,1
1900,1,1,0,0,0,1,0,1
1901,0,1,0,0,1,1,1,0
1902,0,0,0,0,1,0,0,0
1903,0,1,1,0,0,0,0,0
1904,1,0,0,1,1,0,1,0
1905,0,1,1,0,1,0,1,1
1906,1,1,1,0,1,0,1,0
1907,1,1,0,0,1,0,1,1
1908,1,1,0,0,1,0,0,1
1909,0,1,0,0,0,1,0,0
1910,1,1,0,0,1,1,1,0
1911,0,1,0,0,0,0,1,0
1912,1,1,0,1,1,0,1,0
1913,1,0,0,0,0,1,0,1
1914,1,0,0,0,1,1,0,1
1915,1,0,0,0,0,1,0,1
1916,1,0,1,0,1,0,1,0
1917,1,1,0,0,1,0,0,0
1918,1,0,0,0,0,1,0,1
1919,1,1,0,0,0,1,1,1
1920,1,0,0,0,0,1,0,1
1921,1,0,0,1,0,1,0,1
1922,1,0,0,0,0,1,0,1
1923,1,1,0,0,0,1,0,1
1924,0,0,0,0,1,1,0,1
1925,1,1,1,0,1,0,1,0
1926,1,1,0,0,0,1,0,1
1927,1,1,0,0,1,0,1,0
1928,1,0,0,0,0,1,0,1
1929,1,0,0,0,1,1,0,1
1930,1,1,0,0,1,0,1,0
1931,1,1,0,0,1,1,0,1
1932,0,1,0,0,0,1,0,1
1933,1,0,0,0,0,1,1,1
1934,1,0,0,1,0,0,0,1
1935,1,1,0,0,1,0,1,0
1936,1,0,0,0,0,1,0,1
1937,1,1,1,0,1,0,1,1
1938,1,0,0,0,0,1,0,1
1939,1,1,0,0,1,1,1,0
1940,0,1,0,0,1,1,1,0
1941,1,1,0,0,1,0,1,0
1942,1,0,0,1,0,1,0,1
1943,1,1,0,1,1,0,1,0
1944,1,0,0,0,1,1,0,1
1945,0,1,0,0,0,0,1,0
1946,0,1,0,0,0,1,1,0
1947,0,1,1,0,0,1,0,1
1948,0,0,0,0,1,0,1,0
1949,1,1,0,0,1,0,1,0
1950,1,0,0,0,0,1,1,0
1951,1,0,0,0,0,1,0,0
1952,1,1,0,0,0,1,0,1
1953,1,0,0,0,0,1,0,1
1954,1,0,1,0,0,1,0,1
1955,1,1,0,0,1,0,1,1
1956,1,1,0,1,1,0,1,0
1957,0,1,0,0,1,0,1,0
1958,1,0,0,1,0,1,0,0
1959,1,1,0,1,1,0,0,0
1960,1,0,0,1,0,1,1,1
1961,1,1,0,0,0,1,1,0
1962,1,0,1,0,0,0,0,1
1963,0,1,0,0,0,1,0,1
1964,1,1,0,0,1,0,1,0
1965,1,0,0,0,0,1,0,1
1966,1,1,0,1,0,0,1,0
1967,1,0,0,0,0,1,0,1
1968,1,0,0,0,1,1,0,1
1969,1,0,1,0,0,1,1,1
1970,1,0,0,0,1,0,1,0
1971,1,0,0,0,0,0,0,0
1972,1,1,0,0,0,1,1,1
1973,1,0,0,0,0,1,0,1
1974,1,1,0,0,1,0,1,0
1975,0,0,1,0,0,1,0,1
1976,1,1,0,0,1,1,0,1
1977,1,0,0,1,0,0,0,1
1978,1,1,1,0,1,0,0,0
1979,1,0,1,0,0,1,0,1
1980,1,0,0,0,0,1,0,1
1981,1,1,0,1,1,0,1,1
1982,1,1,0,0,0,0,1,0
1983,1,0,0,0,0,1,0,0
1984,1,1,1,0,1,0,0,1
1985,1,1,0,0,1,0,1,0
1986,1,0,0,0,0,1,0,1
1987,1,0,0,0,0,1,0,1
1988,1,1,1,0,1,0,0,1
1989,1,0,0,0,1,0,1,0
1990,1,1,1,0,0,0,1,0
1991,1,1,0,1,1,0,1,1
1992,1,1,1,0,1,0,1,0
1993,1,0,0,1,0,1,0,0
1994,1,0,0,0,1,1,0,1
1995,1,0,0,0,0,1,1,1
1996,1,0,0,0,1,1,1,0
1997,1,0,1,0,1,0,1,0
1998,1,0,0,0,1,0,0,1
1999,0,1,0,0,1,0,1,0
2000,1,1,0,0,0,1,0,0
2001,1,1,0,1,1,0,1,1
2002,1,0,0,1,0,0,0,1
2003,1,1,0,0,1,1,0,0
2004,1,0,0,0,0,1,0,0
2005,1,1,0,0,1,0,1,0
2006,1,1,0,0,1,1,1,0
2007,1,1,0,0,0,0,1,0
2008,1,0,0,0,0,1,0,1
2009,1,0,0,0,0,1,0,1
2010,0,0,0,0,0,1,0,1
2011,1,0,0,0,0,0,0,1
2012,0,0,1,0,1,1,0,1
2013,1,0,0,1,0,1,0,1
2014,1,0,0,0,1,1,0,0
2015,1,0,0,1,0,1,0,1
2016,1,1,0,0,1,0,1,0
2017,1,0,0,1,0,1,0,1
2018,1,1,0,0,1,0,1,0
2019,1,0,0,0,0,1,0,1
2020,1,1,0,1,1,0,0,0
2021,1,1,0,0,1,0,0,1
2022,1,1,0,0,0,0,0,1
2023,1,1,1,0,1,0,1,0
2024,1,0,0,0,0,1,0,1
2025,1,0,0,0,0,1,0,1
2026,1,0,0,0,0,1,0,1
2027,1,0,0,0,1,1,0,1
2028,1,0,1,0,0,1,0,1
2029,1,0,0,0,0,1,0,1
2030,1,1,0,0,0,1,1,0
2031,1,0,0,0,0,1,0,0
2032,1,1,0,0,1,0,1,0
2033,0,1,0,0,1,0,1,0
2034,0,0,0,0,0,0,1,0
2035,1,1,0,0,1,0,1,0
2036,1,1,1,0,1,1,1,0
2037,1,0,0,0,0,1,0,1
2038,1,0,0,1,0,0,0,1
2039,1,1,0,1,1,0,1,0
2040,1,0,0,1,0,1,0,1
2041,1,0,0,0,0,1,0,1
2042,1,1,0,0,1,0,1,0
2043,1,1,0,0,1,0,1,1
2044,0,0,0,1,0,1,0,1
2045,1,0,0,0,0,1,0,0
2046,1,1,0,0,1,0,1,0
2047,1,1,1,0,1,0,1,0
2048,1,0,0,0,0,1,0,0
2049,1,0,0,0,0,1,0,1
2050,1,0,0,1,0,0,0,1
2051,0,0,0,0,1,0,1,1
2052,0,1,0,0,1,1,1,0
2053,0,0,0,0,1,1,1,1
2054,1,1,0,1,1,1,1,1
2055,1,0,0,0,0,1,0,1
2056,1,0,1,0,1,1,1,0
2057,1,0,0,0,1,1,1,0
2058,1,0,0,0,0,1,1,1
2059,1,1,0,1,1,0,1,0
2060,1,0,0,0,0,1,0,1
2061,0,0,0,1,0,1,0,1
2062,1,1,0,0,1,0,1,1
2063,1,0,0,0,1,1,0,1
2064,1,1,0,0,0,1,0,1
2065,1,1,0,1,0,1,0,1
2066,1,0,1,0,0,1,0,1
2067,0,0,0,0,0,0,0,1
2068,1,0,0,0,0,1,0,1
2069,1,1,0,0,0,1,0,0
2070,1,1,1,0,1,0,0,0
2071,1,0,0,0,0,1,0,1
2072,1,1,0,0,1,0,1,0
2073,1,0,0,0,0,0,1,0
2074,1,1,0,0,0,0,1,1
2075,1,1,0,0,1,0,0,0
2076,1,1,0,0,1,0,1,1
2077,1,1,0,0,1,0,0,1
2078,1,0,0,1,1,1,0,1
2079,1,0,1,0,0,0,0,1
2080,1,1,0,0,0,1,0,1
2081,1,0,0,0,0,1,0,0
2082,1,0,1,0,1,0,1,0
2083,1,0,0,0,0,1,0,1
2084,1,1,1,0,1,0,1,0
2085,1,1,0,0,0,0,1,0
2086,1,1,0,0,1,1,0,0
2087,1,1,1,0,1,0,1,0
2088,1,0,0,1,0,1,0,1
2089,1,0,0,0,1,1,0,1
2090,1,0,0,0,0,1,1,0
2091,0,0,0,0,1,1,0,0
2092,0,0,0,0,0,1,0,1
2093,1,0,0,0,0,1,1,1
2094,1,0,0,0,0,1,0,0
2095,0,1,0,0,1,0,0,0
2096,1,0,0,1,0,1,0,1
2097,1,1,0,1,0,1,0,1
2098,1,1,0,1,1,1,1,0
2099,1,1,0,0,1,0,0,1
2100,1,1,0,0,1,1,1,1
2101,1,0,0,1,1,0,0,1
2102,1,1,0,1,0,1,0,0
2103,0,1,0,0,1,1,0,1
2104,1,0,0,1,0,1,0,1
2105,0,0,0,0,0,1,1,1
2106,1,0,0,0,0,1,0,1
2107,1,1,0,0,1,0,1,0
2108,0,1,0,0,1,0,1,0
2109,1,0,0,0,0,0,0,1
2110,1,0,0,1,0,1,0,1
2111,1,0,0,1,0,1,0,0
2112,0,0,0,0,1,0,1,0
2113,1,0,0,0,1,1,0,1
2114,1,1,0,0,0,1,0,1
2115,1,1,1,0,1,0,1,0
2116,1,1,0,1,1,1,1,1
2117,1,0,0,0,1,1,0,1
2118,1,1,0,0,1,0,0,0
2119,1,1,0,0,1,0,0,0
2120,1,0,0,1,0,0,1,0
2121,0,1,0,1,1,0,1,0
2122,1,0,0,0,0,1,1,1
2123,1,0,0,0,1,1,0,1
2124,1,1,0,0,0,1,0,1
2125,1,1,0,0,0,1,1,1
2126,1,0,0,0,0,1,0,0
2127,1,0,0,1,0,0,0,0
2128,1,0,0,1,1,0,1,0
2129,1,1,0,0,0,0,1,0
2130,1,0,1,0,1,1,0,1
2131,1,1,0,0,0,1,0,1
2132,1,1,0,0,1,0,1,0
2133,1,1,0,1,0,1,0,1
2134,1,1,0,0,1,0,1,0
2135,1,1,1,0,0,0,1,0
2136,1,0,0,0,0,0,0,1
2137,1,1,0,0,1,0,1,0
2138,1,0,0,0,0,1,0,1
2139,1,1,0,0,1,1,1,0
2140,1,1,0,0,1,0,1,0
2141,1,0,0,0,0,1,1,0
2142,1,0,0,0,0,1,0,0
2143,1,0,1,0,1,1,0,1
2144,1,0,0,0,0,0,1,0
2145,0,0,1,0,0,1,0,1
2146,1,0,0,0,0,1,1,0
2147,1,1,0,0,1,0,1,0
2148,1,1,0,0,1,0,1,1
2149,1,0,0,0,0,0,1,0
2150,1,1,0,0,1,0,1,1
2151,1,0,0,0,1,0,0,1
2152,1,0,0,0,0,1,0,1
2153,1,1,0,0,0,1,0,1
2154,1,1,0,0,1,0,1,0
2155,1,0,0,0,0,1,0,1
2156,1,0,0,0,0,0,0,1
2157,1,0,0,0,0,1,0,1
2158,1,0,0,0,0,0,0,1
2159,1,0,1,0,1,0,0,1
2160,1,1,1,0,1,0,1,1
2161,1,0,0,0,0,1,0,1
2162,1,0,0,0,0,1,0,1
2163,1,0,1,0,1,1,0,1
2164,1,0,0,0,0,1,0,1
2165,1,1,1,1,1,0,1,0
2166,1,0,1,0,0,1,0,1
2167,1,0,0,1,1,1,0,1
2168,1,0,0,1,0,1,0,1
2169,1,1,0,0,1,1,0,1
2170,1,1,0,0,0,0,1,0
2171,1,0,0,0,0,1,0,1
2172,1,1,0,1,1,0,1,0
2173,1,0,0,0,0,0,0,1
2174,1,0,0,1,0,1,0,1
2175,1,0,0,1,0,1,0,1
2176,1,1,1,1,1,1,1,0
2177,1,0,0,0,1,0,1,0
2178,1,1,0,0,1,0,1,0
2179,0,1,0,0,1,0,0,1
2180,1,0,0,0,0,1,0,1
2181,1,0,0,0,0,1,0,1
2182,1,1,1,0,1,0,1,0
2183,1,1,0,1,1,0,1,0
2184,1,1,0,0,1,0,1,0
2185,1,1,0,0,0,1,0,1
2186,0,0,0,0,0,1,0,1
2187,1,1,0,0,1,1,1,0
2188,1,0,0,0,0,1,1,1
2189,1,1,0,1,1,0,1,0
2190,1,1,0,0,1,0,1,0
2191,1,0,0,0,0,1,0,1
2192,1,1,0,0,1,1,1,0
2193,1,1,0,0,1,0,1,0
2194,1,0,0,0,0,1,0,1
2195,1,0,0,1,0,1,0,1
2196,1,1,0,0,1,0,1,0
2197,1,1,0,0,1,0,0,0
2198,0,1,0,0,1,0,1,0
2199,1,0,0,0,0,1,1,1
2200,0,1,0,0,0,1,1,1
2201,0,1,0,0,1,0,1,0
2202,1,1,0,0,1,1,1,0
2203,0,0,0,0,0,1,0,1
2204,1,0,0,0,0,1,0,1
2205,0,1,0,0,0,0,1,1
2206,1,1,0,0,0,0,1,1
2207,1,0,1,0,0,1,1,1
2208,1,0,0,0,0,0,1,1
2209,1,1,0,0,1,0,1,0
2210,1,1,0,0,0,0,1,0
2211,1,1,0,1,1,0,1,0
2212,1,1,0,1,0,0,1,0
2213,1,0,0,0,0,1,0,1
2214,1,0,0,1,1,1,1,1
2215,1,0,0,0,1,0,1,1
2216,1,1,0,1,1,0,1,0
2217,1,1,0,1,1,0,0,0
2218,1,1,0,1,1,0,1,1
2219,1,0,0,0,1,0,1,0
2220,1,0,0,0,0,1,1,1
2221,1,0,0,1,0,1,0,1
2222,1,0,0,0,0,1,1,1
2223,0,1,0,0,0,0,1,0
2224,1,0,1,0,0,0,0,1
2225,1,1,0,0,1,0,1,0
2226,1,0,0,0,0,1,0,1
2227,1,1,0,0,0,1,0,1
2228,1,0,0,0,1,1,0,1
2229,1,0,1,0,0,0,0,0
2230,1,1,0,0,1,1,1,0
2231,1,1,0,0,1,0,1,0
2232,1,1,0,0,1,0,1,0
2233,1,0,0,0,0,1,0,1
2234,0,0,1,0,0,1,0,1
2235,1,0,0,0,0,1,0,1
2236,1,1,0,0,1,0,1,0
2237,1,1,0,0,1,0,1,0
2238,0,0,0,0,0,1,0,1
2239,1,1,0,0,1,0,1,0
2240,1,0,1,0,0,1,0,1
2241,0,0,1,0,0,1,0,1
2242,1,0,0,0,0,1,0,1
2243,0,0,0,0,1,1,1,0
2244,1,1,0,0,1,0,1,0
2245,0,0,0,0,0,0,0,1
2246,1,0,0,0,0,0,0,1
2247,1,1,0,1,1,0,1,0
2248,1,0,0,0,1,0,1,0
2249,1,0,0,0,0,1,0,1
2250,1,0,0,1,0,1,1,1
2251,1,1,0,0,0,0,1,0
2252,1,1,0,0,1,0,1,0
2253,1,0,0,0,0,1,0,1
2254,1,1,0,0,1,0,1,0
2255,1,1,0,0,0,1,0,1
2256,1,0,0,0,0,1,0,1
