,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
819,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
820,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
821,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
822,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0
823,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
824,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
825,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
826,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
827,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0
828,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
829,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0
830,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
831,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0
832,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
833,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
834,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0
835,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
836,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
837,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0
838,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0
839,0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0
840,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1
841,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0
842,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
843,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
844,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0
845,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
846,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1
847,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
848,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
849,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
850,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
851,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0
852,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
853,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
854,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
855,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
856,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0
857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
858,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
859,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1
860,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
861,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,1
862,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
863,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1
864,1,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0
865,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
866,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
867,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0
868,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1
869,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0
870,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
871,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
872,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0
873,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
874,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
875,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
876,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1
877,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
878,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1
879,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1
880,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
881,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0
882,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0
883,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
884,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
885,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0
886,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0
887,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
888,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1
889,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
890,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
891,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1
892,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
893,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
894,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
895,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1
896,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
897,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0
898,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0
899,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0
900,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0
901,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0
902,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1
903,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
904,0,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0
905,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
906,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
907,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0
908,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1
909,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1
910,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,1
911,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1
912,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0
913,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0
914,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
915,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
916,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
917,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0
918,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
919,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0
920,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1
921,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0
922,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
923,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0
924,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0
925,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1
926,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
927,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1
928,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
929,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0
930,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1
931,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0
932,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
933,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1
934,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
935,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1
936,0,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1
937,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0
938,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1
939,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,0
940,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1
941,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
942,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1
943,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1
944,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
945,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
946,0,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1
947,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0
948,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0
949,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
950,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
951,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
952,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
953,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1
954,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1
955,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
956,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0
957,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
958,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
959,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
960,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0
961,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
962,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1
963,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
964,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0
965,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0
966,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0
967,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1
968,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
969,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
970,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0
971,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
972,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0
973,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1
974,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
975,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
976,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0
977,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
978,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0
979,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
980,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0
981,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1
982,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0
983,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0
984,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
985,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0
986,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
987,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
988,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
989,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1
990,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
991,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0
992,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
993,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1
994,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
995,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
996,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0
997,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1
998,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0
999,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1000,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0
1001,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0
1002,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1003,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
1004,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
1005,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1006,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1
1007,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1
1008,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1
1009,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
1010,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1011,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
1012,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1013,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1014,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0
1015,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1
1016,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1
1017,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
1018,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0
1019,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0
1020,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1021,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1022,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
1023,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1024,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0
1025,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0
1026,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1
1027,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1
1028,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0
1029,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0
1030,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0
1031,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0
1032,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0
1033,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1034,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1
1035,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
1036,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1
1037,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0
1038,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
1039,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1
1040,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1041,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
1042,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0
1043,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
1044,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1045,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
1046,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1
1047,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0
1048,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1049,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0
1050,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1051,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0
1052,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1053,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
1054,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
1055,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1
1056,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1
1057,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1
1058,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1
1059,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1060,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
1061,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0
1062,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1063,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0
1064,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
1065,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,1
1066,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
1067,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1068,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1
1069,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
1070,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1
1071,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0
1072,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1
1073,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0
1074,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0
1075,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1076,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0
1077,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,1
1078,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1
1079,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1
1080,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1
1081,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1
1082,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1
1083,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1
1084,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0
1085,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1086,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
1087,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1
1088,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0
1089,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1
1090,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1
1091,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1092,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1
1093,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1
1094,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0
1095,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
1096,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1
1097,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1098,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0
1099,1,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0
1100,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1
1101,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1102,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1
1103,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1
1104,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
1105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1106,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
1107,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0
1108,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,1
1109,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0
1110,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0
1111,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1112,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0
1113,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1114,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1
1115,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1
1116,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0
1117,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1
1118,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1119,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0
1120,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1
1121,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0
1122,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0
1123,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
1124,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
1125,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1
1126,1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
1127,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1128,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
1129,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1
1130,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0
1131,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
1132,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1
1133,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0
1134,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
1135,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0
1136,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1137,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0
1138,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0
1139,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1
1140,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1
1141,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0
1142,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1143,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1144,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0
1145,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
1146,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1147,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0
1148,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0
1149,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
1150,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1151,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
1152,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
1153,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1154,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1
1155,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0
1156,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0
1157,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1158,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
1159,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1
1160,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1
1161,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1162,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1
1163,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1
1164,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1165,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
1166,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0
1167,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
1168,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
1169,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1170,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
1171,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1172,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1173,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0
1174,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0
1175,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1
1176,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1177,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
1178,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1
1179,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1
1180,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1181,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1182,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1
1183,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0
1184,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1185,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1
1186,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0
1187,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1188,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1
1189,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1190,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0
1191,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1
1192,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0
1193,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
1194,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1195,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1196,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0
1197,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0
1198,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1
1199,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1200,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0
1201,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1202,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
1203,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1204,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0
1205,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0
1206,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1
1207,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1208,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1209,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1210,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1
1211,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1
1212,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1
1213,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0
1214,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1
1215,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0
1216,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1217,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1218,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
1219,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1
1220,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1
1221,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0
1222,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1
