,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
819,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0
820,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
821,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
822,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
823,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1
824,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0
825,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
826,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0
827,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
828,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
829,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
830,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1
831,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1
832,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
833,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
834,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
835,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1
836,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
837,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
838,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0
839,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0
840,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1
841,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0
842,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
843,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
844,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1
845,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
846,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
847,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1
848,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1
849,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
850,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
851,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
852,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1
853,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0
854,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
855,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
856,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0
857,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1
858,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0
859,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1
860,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
861,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
862,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1
863,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
864,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
865,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1
866,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
867,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
868,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
869,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1
870,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1
871,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
872,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0
873,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
874,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
875,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
876,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
877,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
878,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
879,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
880,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0
881,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
882,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
884,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
885,0,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1
886,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
887,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
888,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1
889,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1
890,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
891,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1
892,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1
893,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
894,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1
895,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
896,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1
897,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0
898,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1
899,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1
900,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
901,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0
902,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
903,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0
904,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
905,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1
906,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
907,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1
908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
909,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
910,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0
911,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1
912,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0
913,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0
914,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
915,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0
916,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0
917,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
918,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1
919,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1
920,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
921,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
922,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
923,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
924,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1
925,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
926,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
927,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
928,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
929,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
930,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1
931,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
932,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
933,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
934,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1
935,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
936,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0
937,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
938,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1
939,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
940,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
941,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
942,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1
943,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1
944,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0
945,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
946,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1
947,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0
948,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
949,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
950,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0
951,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0
952,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
953,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
954,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1
955,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0
956,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0
957,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
958,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
959,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1
960,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
961,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1
962,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0
963,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
964,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1
965,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1
966,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
967,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
968,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
969,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
970,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0
971,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
972,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
973,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
974,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1
975,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
976,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,0
977,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
978,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
979,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1
980,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1
981,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
982,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1
983,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1
984,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0
985,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
986,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0
987,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
988,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,1
989,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
991,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
992,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
993,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
994,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
995,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0
996,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
997,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
998,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
999,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
1000,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1
1001,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1002,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0
1003,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
1004,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0
1005,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1006,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
1007,0,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
1008,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1
1009,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1010,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0
1011,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1012,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1
1013,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1014,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
1015,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1
1016,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0
1017,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1
1018,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
1019,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
1020,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0
1021,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
1022,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1023,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1
1024,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1
1025,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0
1026,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1027,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1028,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
1029,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0
1030,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
1031,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1
1032,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1
1033,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1
1034,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
1035,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0
1036,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1
1037,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1
1038,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
1039,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1040,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1041,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1
1042,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0
1043,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0
1044,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
1045,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1047,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0
1048,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1049,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1
1050,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
1051,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1
1052,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0
1053,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
1054,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
1055,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1
1056,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0
1057,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0
1058,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1059,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1060,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
1061,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0
1062,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
1063,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
1064,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1
1065,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
1066,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
1067,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0
1068,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1069,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0
1070,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1071,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1072,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
1073,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0
1074,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1
1075,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1
1076,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1
1077,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
1078,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1
1079,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1080,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1
1081,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1082,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1
1083,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1084,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1
1085,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1
1086,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1
1087,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1088,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0
1089,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1090,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
1091,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1
1092,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1093,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1094,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
1095,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1096,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0
1097,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0
1098,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
1099,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1
1100,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
1101,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1102,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0
1103,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
1104,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1105,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1106,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1107,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1108,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0
1109,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1110,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
1111,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0
1112,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1
1113,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
1114,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1115,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0
1116,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0
1117,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1118,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1
1119,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1
1120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1121,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0
1122,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
1123,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0
1124,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0
1125,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1
1126,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1127,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1128,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
1129,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1130,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1131,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
1132,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1
1133,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1134,1,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
1135,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0
1136,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1137,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1138,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
1139,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
1140,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0
1141,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1142,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
1143,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1144,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
1145,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1146,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
1147,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1
1148,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
1149,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1150,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
1151,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0
1152,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1
1153,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
1154,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1
1155,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
1156,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1157,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0
1158,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0
1159,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0
1160,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1
1161,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1162,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1
1163,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1
1164,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1165,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
1166,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0
1167,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1168,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
1169,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0
1170,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0
1171,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1172,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
1173,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1
1174,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
1175,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1176,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
1177,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1178,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0
1179,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0
1180,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0
1181,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1182,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0
1183,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1184,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1185,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
1186,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
1187,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0
1188,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1
1189,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0
1190,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1
1191,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1
1192,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1193,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1194,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
1195,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1
1196,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0
1197,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1198,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1
1199,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0
1200,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1
1201,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1202,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0
1203,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
1204,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1205,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0
1206,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1
1207,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0
1208,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
1209,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0
1210,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
1211,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1212,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1213,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1
1214,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1
1215,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0
1216,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1217,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
1218,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1
1219,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
1220,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1221,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0
1222,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0
